item,itemLabel,itemDescription,itemItalianLabel,itemItalianDescription
http://www.wikidata.org/entity/Q5121608,Circuit no Ōkami,Japanese fictional book/film franchise,Circuit no Ōkami,serie di manga
http://www.wikidata.org/entity/Q11336381,Heureka,manga by Hitoshi Iwaaki,Eureka,manga di Hitoshi Iwaaki
http://www.wikidata.org/entity/Q6134551,Stringendo,manga,Stringendo,manga
http://www.wikidata.org/entity/Q6311844,Moeyo Pen,2001 Japanese manga,Manga Bomber,serie di manga
http://www.wikidata.org/entity/Q68971949,Mondaiji-tachi ga Isekai Kara Kuru Sō Desu yo? Z,manga,Mondaiji-tachi ga isekai kara kuru sō desu yo? Z,manga
http://www.wikidata.org/entity/Q5790460,Coyote,manga,Coyote,manga
http://www.wikidata.org/entity/Q11264621,Garakutaya Manta,Japanese manga series by Tatsuki Nōda,Garakutaya Manta,serie di manga
http://www.wikidata.org/entity/Q7883100,Under Grand Hotel,Japanese manga series,Under Grand Hotel,serie di manga
http://www.wikidata.org/entity/Q10770816,My Wife is Wagatsuma-san,manga series,Wagatsuma-san wa ore no yome,manga
http://www.wikidata.org/entity/Q6691178,Love Quest,Wikimedia disambiguation page,Love Quest,serie di manga
http://www.wikidata.org/entity/Q11121497,Takumi-kun Series,Novel series by Shinobu Gotō,Takumi-kun series,serie di manga
http://www.wikidata.org/entity/Q17993127,Dōshite Namida ga Derunokana,manga by Yugi Yamada,Dōshite namida ga derunokana,manga di Yugi Yamada
http://www.wikidata.org/entity/Q5728424,Big Order,Japanese manga series,Big Order,manga scritto e disegnato da Sakae Esuno
http://www.wikidata.org/entity/Q6473824,Laika,graphic novel,Laika,romanzo a fumetti
http://www.wikidata.org/entity/Q5658240,Otoko Zaka,Japanese manga series,Otoko zaka,manga di Masami Kurumada
http://www.wikidata.org/entity/Q6943698,Mutant X,comic book series by Andrew Pepoy,Mutante X,serie a fumetti pubblicata dalla Marvel Comics
http://www.wikidata.org/entity/Q2983902,Kamen no Ninja Akakage,Japanese manga series,Akakage,videogioco del 1987
http://www.wikidata.org/entity/Q7821614,Tono to Issho,Japanese manga series,Tono to issho,serie di manga
http://www.wikidata.org/entity/Q6414679,Bad Boys,1993 manga series by Hiroshi Tanaka,Bad Boys,serie di manga
http://www.wikidata.org/entity/Q11240311,Q&A,Japanese shōnen manga series,Q and A,serie manga di Mitsuru Adachi del 2009
http://www.wikidata.org/entity/Q5989350,Idol Ace,Japanese manga,Idol Ace,serie di manga
http://www.wikidata.org/entity/Q1205030,Hanamaru Kindergarten,Japanese manga series,Hanamaru yōchien,manga scritto e disegnato da Yuto
http://www.wikidata.org/entity/Q111135,Goofy,Disney cartoon character,Pippo,personaggio immaginario dei cartoni animati e fumetti
http://www.wikidata.org/entity/Q19691705,Dōkyūsei,Manga series and 2016 anime movie,Compagni di classe,manga del 2006 e film animato del 2016
http://www.wikidata.org/entity/Q106578100,Shibuya Goldfish,Japanese manga series,Shibuya Goldfish,manga di Aoi Hiromi
http://www.wikidata.org/entity/Q63225974,Asoko Araiya no Shigoto: Kataomoi Chū no Aitsu to Onnayu de,manga,Asoko Araiya no Shigoto: Kataomoi Chū no Aitsu to Onnayu de,manga
http://www.wikidata.org/entity/Q4023064,Young X-Men,comic book series (2008-2009),Young X-Men,serie a fumetti pubblicata dalla Marvel Comics
http://www.wikidata.org/entity/Q6734151,Mahjong Hishō-den: Naki no Ryū,Japanese manga by Junichi Nojo about mahjong; later adapted into  anime and video games,Mahjong Hishō-den: Naki no Ryū,serie di manga
http://www.wikidata.org/entity/Q63980628,Metamorphosis,dark morality play doujinshi by ShindoL,Metamorphosis,manga hentai scritto dal mangaka nippo-americano ShindoL
http://www.wikidata.org/entity/Q2883474,Pokémon manga,Japanese manga,Pokémon,manga
http://www.wikidata.org/entity/Q48835099,Young Justice,comic book,Young Justice,fumetto
http://www.wikidata.org/entity/Q2295903,Young You,manga magazine,Young You,rivista mensile di manga
http://www.wikidata.org/entity/Q7971069,Waru,Japanese manga series,Waru,manga
http://www.wikidata.org/entity/Q266395,A Death in the Family,DC Comics storyline,Batman: Una morte in famiglia,arco narrativo fumettistico di DC Comics
http://www.wikidata.org/entity/Q6663740,Full Ahead! Coco,Japanese manga series,Avanti tutta Coco!,manga di Hideyuki Yonehara
http://www.wikidata.org/entity/Q5976007,Midnight Secretary,Japanese manga series,Midnight Secretary,manga di Ōmi Tomu
http://www.wikidata.org/entity/Q11056313,Vampir,Japanese manga series,Vampir,manga di Natsumi Itsuki
http://www.wikidata.org/entity/Q3085851,Itsumo Misora,manga series,Misora per sempre,serie di manga
http://www.wikidata.org/entity/Q2632547,Devilman,1972 Japanese manga by Go Nagai,Devilman,serie manga scritta e disegnata da Go Nagai
http://www.wikidata.org/entity/Q10943013,Deathless,Japanese manga series,Deathless,manga giapponese
http://www.wikidata.org/entity/Q6132702,Soul Eater Not!,Japanese manga series,Soul Eater Not!,manga scritto e disegnato da Atsushi Ōkubo
http://www.wikidata.org/entity/Q108383955,Pokémon Evolutions,mini-webseries about Pokémon,Evoluzioni Pokémon,serie di corti ONA ambientata nel mondo immaginario di Pokémon
http://www.wikidata.org/entity/Q3850394,Marvel Two-in-One,Marvel Comics ongoing series,Marvel Two-in-One,serie a fumetti
http://www.wikidata.org/entity/Q11184826,Zero One,Japanese manga,Zero One,serie di manga
http://www.wikidata.org/entity/Q3083883,Stone Ocean,Sixth story arc of JoJo's Bizarre Adventure,Stone Ocean,"sesta serie di ""Le bizzarre avventure di JoJo"""
http://www.wikidata.org/entity/Q1218767,Hikari no Densetsu,Japanese manga series,La leggenda di Hikari,manga e anime di Izumi Aso
http://www.wikidata.org/entity/Q6133734,Mistress Fortune,manga,Squadra speciale Mistress Fortune,manga di Arina Tanemura
http://www.wikidata.org/entity/Q27639623,Seven Mortal Sins,multimedia project anime series produced by Artland and TNK,Seven Mortal Sins,media franchise giapponese di Hobby Japan
http://www.wikidata.org/entity/Q2555827,Kinnikuman Nisei,2002 anime,Ultimate Muscle,manga e anime
http://www.wikidata.org/entity/Q8376373,Food Wars!: Shokugeki no Soma,Japanese manga series,Food Wars! Shokugeki no Soma,manga shōnen scritto da Yūto Tsukuda e disegnato da Shun Saeki
http://www.wikidata.org/entity/Q11240689,Red,manga by Kenichi Muraeda,Red - Living on the Edge,manga di Ken'ichi Muraeda
http://www.wikidata.org/entity/Q64167893,Neon Sign Amber,yaoi manga,Neon Sign Amber,manga yaoi
http://www.wikidata.org/entity/Q10918197,Kanzen Shouri Daiteioh,Japanese media franchise,Kanzen shouri Daiteioh,serie di manga
http://www.wikidata.org/entity/Q6465179,La Satanica,Japanese manga,La Satanica,serie di manga
http://www.wikidata.org/entity/Q2983605,Urotsukidōji,manga series,Urotsukidoji - La leggenda del Chojin,serie di manga
http://www.wikidata.org/entity/Q11231713,Mix,Japanese manga and anime series,Mix,manga e anime di Mitsuru Adachi
http://www.wikidata.org/entity/Q65696860,Servant & Lord,2019 manga,Servant & Lord,manga del 2019
http://www.wikidata.org/entity/Q11237540,Orange,Japanese manga series by Tatsuki Nōda,Orange,serie di manga
http://www.wikidata.org/entity/Q21426191,Sea Hunt,1960 comic book series,Sea Hunt,pagina di disambiguazione di un progetto Wikimedia
http://www.wikidata.org/entity/Q11195004,Crimson-Shell,Japanese manga series,Crimson-Shell,serie di manga
http://www.wikidata.org/entity/Q6738565,Maka-Maka,Manga from Torajirō Kishi,Maka-Maka,serie di manga
http://www.wikidata.org/entity/Q8027902,Witchcraft Works,Japanese manga series,Witch Craft Works,manga scritto e disegnato da Ryū Mizunagi
http://www.wikidata.org/entity/Q102231027,Asadora!,manga series by Naoki Urasawa,Asadora!,manga scritto e disegnato da Naoki Urasawa
http://www.wikidata.org/entity/Q11245326,SWOT,Japanese manga series,SWOT,manga
http://www.wikidata.org/entity/Q5922748,Bomberman B-Daman Bakugaiden Victory,television series,Bomberman B-Daman Bakugaiden V,serie di manga
http://www.wikidata.org/entity/Q3093432,GTO: 14 Days in Shonan,Japanese manga series,GTO - Shonan 14 Days,manga shōnen di Tōru Fujisawa
http://www.wikidata.org/entity/Q10085467,Gon,manga,Gon,manga
http://www.wikidata.org/entity/Q10894938,Ashita Dorobō,Japanese manga series,Ashita dorobo,manga di Masaya Hokazono e Bettencourt
http://www.wikidata.org/entity/Q6470348,Lady Love,Japanese manga series,Lady Love,serie di manga
http://www.wikidata.org/entity/Q55649932,Sixpack and Dogwelder: Hard Travelin' Heroez,DC Comics limited series,All Star Sezione Otto - Sixpack e il Saldacani,miniserie a fumetti DC Comics
http://www.wikidata.org/entity/Q11165088,Kaichuu!,Manga series and ONA,Kaichū!,serie di manga
http://www.wikidata.org/entity/Q57299993,Dylan Dog Super Book,comic,Dylan Dog Super Book,collana a fumetti
http://www.wikidata.org/entity/Q11196859,Dimension W,Japanese manga series,Dimension W,manga del 2011 di Yūji Iwahara
http://www.wikidata.org/entity/Q85845592,California Dreamin': Cass Elliot Before The Mamas & the Papas,Biography of singer Cass Elliot rendered as graphic novel,California dreamin',graphic novel sulla vita di Cass Elliot
http://www.wikidata.org/entity/Q30897855,Haru x Kiyo,Japanese manga,Haru x Kiyo,manga di Akira Ozaki
http://www.wikidata.org/entity/Q7966842,Waltz in a White Dress,manga series,Valzer in bianco,shōjo manga scritto e disegnato da Chiho Saitō
http://www.wikidata.org/entity/Q3228373,Blue Is the Warmest Color,French graphic novel by Jul' Maroh,Il blu è un colore caldo,graphic novel di Jul' Maroh
http://www.wikidata.org/entity/Q7881578,Our Little Sister,manga series,Our Little Sister - Diario di Kamakura,manga scritto e disegnato da Akimi Yoshida
http://www.wikidata.org/entity/Q11180148,The Disastrous Life of Saiki K.,Japanese manga and anime series,Saiki Kusuo no PSI Nan,manga e anime di Shūichi Asō
http://www.wikidata.org/entity/Q11125802,Aphorism,Japanese manga series,Aphorism,serie di manga
http://www.wikidata.org/entity/Q9082668,Hohzuki Island,manga series written and illustrated by Kei Sanbe,L'isola dei bambini dimenticati,manga di Kei Sanbe
http://www.wikidata.org/entity/Q64683057,Whispering Blue,shōnen'ai manga,Whispering Blue,manga shōnen'ai
http://www.wikidata.org/entity/Q77706482,Fujiyū Sekai,manga,Fujiyū sekai,manga
http://www.wikidata.org/entity/Q30897965,Uchi no Heika ga Shinmai de.,manga by Fujiko Kosumi,Uchi no heika ga shinmai de.,manga di Fujiko Kosumi
http://www.wikidata.org/entity/Q3078447,Nana & Kaoru,manga by Ryuta Amazume,Nana & Kaoru,manga creato da Ryūta Amazume
http://www.wikidata.org/entity/Q1208940,Koe de Oshigoto!,2010 film,Koe de oshigoto!,serie di manga
http://www.wikidata.org/entity/Q11243622,Lucifer and the Biscuit Hammer,Japanese manga series,Samidare - Lucifer & Biscuit Hammer,manga scritto e disegnato da Satoshi Mizukami
http://www.wikidata.org/entity/Q8014649,Samurai Giants,Japanese manga series,Samurai Giants,serie di manga
http://www.wikidata.org/entity/Q3560407,Violent Cases,graphic novel,Casi violenti,graphic novel
http://www.wikidata.org/entity/Q60789545,Charlie Chaplin's Comic Capers,American comic strip,Charlie Chaplin's Comic Capers,striscia a fumetti ideata e disegnata da Stewart W. Carothers successivamente sostituito da E. C. Segar
http://www.wikidata.org/entity/Q3109643,Gun Frontier,Japanese manga series,Gun Frontier,manga di Leiji Matsumoto
http://www.wikidata.org/entity/Q5688526,Haō Taikei Ryū Knight,Japanese manga series,Haō Taikei Ryū Knight,videogioco del 1994
http://www.wikidata.org/entity/Q92802,The Invisibles,"comic book & graphic novel series, 1994-2000",Invisibles,fumetto
http://www.wikidata.org/entity/Q60349,The Dark Phoenix Saga,Marvel Comics X-Men storyline,Saga di Fenice Nera,Arco narrativo della Marvel Comics
http://www.wikidata.org/entity/Q6579725,Barakamon,Japanese manga series,Barakamon,manga scritto e disegnato da Satsuki Yoshino
http://www.wikidata.org/entity/Q11112457,Momogumi Plus Senki,Japanese manga series,Momogumi Plus Senki - Le cronache di guerra del Team Momo Plus,manga di Eri Sakondō
http://www.wikidata.org/entity/Q383811,Batman: Year One,1987 story arc in Batman comic book series,Batman: Anno uno,miniserie a fumetti statunitense del 1987
http://www.wikidata.org/entity/Q64587285,Koisuru Harinezumi,manga series,Il riccio innamorato,serie di manga giapponesi
http://www.wikidata.org/entity/Q72015,Flash of Two Worlds,comic book storyline,Flash dei due mondi,storia dei fumetti di Flash
http://www.wikidata.org/entity/Q11147846,Noragami,Japanese manga series,Noragami,manga scritto e disegnato da Adachitoka
http://www.wikidata.org/entity/Q6103009,Red Dixon,science fiction comic,Red Dixon,fumetto di fantascienza
http://www.wikidata.org/entity/Q11188298,Seven Shakespeares,Japanese manga series,7 Shakespeares,manga giapponese di Harold Sakuishi
http://www.wikidata.org/entity/Q11046402,Yamada-kun and the Seven Witches,Japanese manga series,Yamada-kun e le 7 streghe,manga shōnen scritto e disegnato da Miki Yoshikawa
http://www.wikidata.org/entity/Q6738607,Devils and Realist,Japanese manga series,Devils and Realist,manga di Madoka Takadono e Utako Yukihiro
http://www.wikidata.org/entity/Q30897790,Sōsei no Taiga,manga by Kōji Mori,Sōsei no Taiga,manga di Kōji Mori
http://www.wikidata.org/entity/Q5533310,Genkaku Picasso,manga series,Genkaku Picasso,si e ispirato al pittore Pablo Picasso
http://www.wikidata.org/entity/Q7939634,Voiceful,Japanese manga series,Voiceful,serie di manga
http://www.wikidata.org/entity/Q91320141,World of Warcraft: Death Knight,Warcraft manga,Death Knight,manga di Warcraft
http://www.wikidata.org/entity/Q68970230,"Problem Children Are Coming from Another World, Aren't They?",Japanese manga series,Mondaiji-tachi ga isekai kara kuru sō desu yo?,manga
http://www.wikidata.org/entity/Q2140112,Runaways,comic book ongoing series,Runaways,gruppo immaginario dell'universo Marvel
http://www.wikidata.org/entity/Q5768128,Hipira,manga and anime series,Hipira-kun,serie di manga
http://www.wikidata.org/entity/Q10942179,Animal Land,manga series,Dōbutsu no kuni,serie di manga
http://www.wikidata.org/entity/Q3108950,Global Garden,Japanese manga series,Global Garden,serie di manga
http://www.wikidata.org/entity/Q38276502,Hatsu*Haru,manga series,Hatsu Haru - La primavera del mio primo amore,manga di genere shōjo scritto e disegnato da Shizuki Fujisawa
http://www.wikidata.org/entity/Q7074643,Obatarian,Japanese manga series,Obatarian,serie di manga
http://www.wikidata.org/entity/Q9026236,L DK,2014 manga series by Ayu Watanabe,L DK,Serie manga di Ayu Watanabe del 2014
http://www.wikidata.org/entity/Q6294066,Rave Master,Japanese manga series,Rave - The Groove Adventure,Serie manga ed anime giapponese
http://www.wikidata.org/entity/Q7046197,Nobunaga Concerto,"Japanese manga series, television anime, a live-action television series, and a live-action film",Nobunaga Concerto,manga scritto e disegnato da Ayumi Ishii
http://www.wikidata.org/entity/Q76635338,Otome Saku,manga,Otome saku,manga
http://www.wikidata.org/entity/Q791347,Arkham Asylum: A Serious House on Serious Earth,1989 Batman graphic novel written by Grant Morrison and illustrated by Dave McKean,Arkham Asylum: Una folle dimora in un folle mondo,graphic novel della Dc Comics
http://www.wikidata.org/entity/Q11102941,Tokyo Ghoul,Japanese manga series,Tokyo Ghoul,manga scritto e disegnato da Sui Ishida
http://www.wikidata.org/entity/Q11193435,Cluster,Japanese manga series,Cluster,serie di manga
http://www.wikidata.org/entity/Q5097322,Chiisai Oyaji Nikki,manga and television series,Chiisai Oyaji Nikki,serie di manga
http://www.wikidata.org/entity/Q226077,Inferno,1989 Marvel Comics company-wide crossover,Inferno,fumetto della Marvel Comics
http://www.wikidata.org/entity/Q114520448,No sleep till Shengal,Italian graphic novel,No sleep till Shengal,romanzo grafico di Zerocalcare
http://www.wikidata.org/entity/Q2085034,A Contract with God,graphic novel by Will Eisner,Contratto con Dio,romanzo grafico di Will Eisner
http://www.wikidata.org/entity/Q7247465,Procopio,Italian comic strip by Lino Landolfi,Procopio,fumetto italiano di Lino Landolfi
http://www.wikidata.org/entity/Q111805551,Super Easy,graphic novel starring Khaby Lame,Super Easy,fumetto
http://www.wikidata.org/entity/Q418383,Akim,Italian comics series by Roberto Renzi and illustrator Augusto Pedrazza,Akim,personaggio dei fumetti ideato da Roberto Renzi e Augusto Pedrazza
http://www.wikidata.org/entity/Q92812,Jeff Hawke,comic strip,Jeff Hawke,Serie di fumetti a strisce di fantascienza
http://www.wikidata.org/entity/Q11275956,Bakuon!!,Japanese manga series,Bakuon!!,manga scritto e disegnato da Mimana Orimoto
http://www.wikidata.org/entity/Q11299756,B-Daman Crossfire,television series,B-Daman Crossfire,manga e anime giapponese
http://www.wikidata.org/entity/Q11270658,Soreike Uchū Patrol,Japanese manga series by Yoshitoh Asari,Soreike Uchū Patrol,serie di manga
http://www.wikidata.org/entity/Q3022996,Dennis the Menace,US comic strip,Dennis the Menace,fumetto statunitense
http://www.wikidata.org/entity/Q46674,Cocohana,Japanese manga magazine,Cocohana,rivista mensile di manga
http://www.wikidata.org/entity/Q2606714,Ultimatum,Marvel Comics storyline,Ultimatum,saga a fumetti dell'universo Ultimate Marvel
http://www.wikidata.org/entity/Q11202197,Triage X,Japanese manga series,Triage X,manga di Shōji Satō
http://www.wikidata.org/entity/Q65793118,Unastoria,graphic novel by Gipi,Unastoria,romanzo grafico di Gipi
http://www.wikidata.org/entity/Q3906938,Poem Strip,1969 graphic novel written by Dino Buzzati,Poema a fumetti,romanzo a fumetti di Dino Buzzati del 1969
http://www.wikidata.org/entity/Q71737433,La avventure di Topo Gigio,Italian comic series (1994-2002),Le avventure di Topo Gigio,serie a fumetti italiana
http://www.wikidata.org/entity/Q11266711,Kono Kanojo wa Fiction desu,Japanese manga series,My Girlfriend is a Fiction,manga di Shizumu Watanabe
http://www.wikidata.org/entity/Q91957,Brick Bradford,1933-1987 American comic strip,Brick Bradford,fumetto
http://www.wikidata.org/entity/Q630064,Born Again,story arc in the comics series Daredevil,Devil: Rinascita,Serie a fumetti
http://www.wikidata.org/entity/Q4710,The Sandman: Endless Nights,comic book album by Neil Gaiman,The Sandman: Endless Nights,romanzo grafico scritto da Neil Gaiman
http://www.wikidata.org/entity/Q32616,Silex and the City,French comic strip,Silex and the city,fumetto comico
http://www.wikidata.org/entity/Q1503598,Life in Hell,comic strip,Life in Hell,serie a fumetti statunitense (1977-2012)
http://www.wikidata.org/entity/Q11222600,High Score,manga,High Score,manga
http://www.wikidata.org/entity/Q960912,Age of X,Marvel Comics storyline,Age of X,fumetto
http://www.wikidata.org/entity/Q1114530,Understanding Comics: The Invisible Art,a study on the comic book medium in the form of a comic book,Capire il fumetto - L'arte invisibile,opera di Scott McCloud
http://www.wikidata.org/entity/Q81264,Kiss,Japanese manga magazine,Kiss,rivista mensile di manga
http://www.wikidata.org/entity/Q3711990,X-Men: Divided We Stand,Marvel Comics storyline,Divisi resistiamo,arco narrativo dei fumetti Marvel Comics
http://www.wikidata.org/entity/Q11191329,BLACK OUT,manga,BLACK OUT,manga
http://www.wikidata.org/entity/Q501456,W.I.T.C.H.,Italian fantasy comics series,W.I.T.C.H.,fumetto italiano
http://www.wikidata.org/entity/Q526950,Blondie,American comic strip starting 1930,Blondie e Dagoberto,striscia a fumetti
http://www.wikidata.org/entity/Q18397554,Forget My Name,comic book by Zerocalcare,Dimentica il mio nome,fumetto di Zerocalcare
http://www.wikidata.org/entity/Q973014,Dream of the Rarebit Fiend,Comic strip,Dream of the Rarebit Fiend,fumetto
http://www.wikidata.org/entity/Q11298673,Scum's Wish,Japanese manga series,Scum's Wish,manga scritto e disegnato da Mengo Yokoyari
http://www.wikidata.org/entity/Q48814912,The Sound of the World by Heart,graphic novel by Giacomo Bevilacqua,Il suono del mondo a memoria,romanzo grafico di Giacomo Bevilacqua
http://www.wikidata.org/entity/Q3618106,Annihilation,2006 crossover storyline published by Marvel Comics,Annihilation,arco narrativo crossover pubblicato dalla Marvel Comics nel 2006
http://www.wikidata.org/entity/Q3601077,One Year Later,2006 comic book storyline event running through the books published by DC Comics,Un anno dopo,arco narrativo della DC Comics del 2006
http://www.wikidata.org/entity/Q3007077,Cul de Sac,comic strip,Cul de Sac,striscia a fumetti
http://www.wikidata.org/entity/Q65793055,Garage Band,graphic novel by Gipi,Questa è la stanza,romanzo grafico di Gipi
http://www.wikidata.org/entity/Q562294,The Boondocks,American comic strip (1996–2006),The Boondocks,striscia a fumetti creata da Aaron McGruder
http://www.wikidata.org/entity/Q3740575,Fear Itself,2011 crossover comic book storyline,Fear Itself,storia fumettistica sui supereroi
http://www.wikidata.org/entity/Q11274012,Donyatsu,television series,Donyatsu,serie di manga
http://www.wikidata.org/entity/Q11200989,Get! Fujimaru,Japanese manga series by Tatsuki Nōda,Get! Fujimaru,serie di manga
http://www.wikidata.org/entity/Q4691911,Age of Ultron,Marvel Comics comic book storyline,Age of Ultron,crossover della Marvel Comics del 2013
http://www.wikidata.org/entity/Q65560155,Land of the Sons,2016 graphic novel by Gipi,La terra dei figli,fumetto di Gipi del 2016
http://www.wikidata.org/entity/Q517331,Mafalda,comic strip by Quino,Mafalda,striscia a fumetti disegnata da Quino
http://www.wikidata.org/entity/Q896933,Warcraft: Legends,graphic novel series,Legends,manga della serie Warcraft
http://www.wikidata.org/entity/Q11273667,Dōshitemo Furetakunai,Japanese manga by Kou Yoneda,Non mi farò coinvolgere,manga yaoi di Kou Yoneda
http://www.wikidata.org/entity/Q726495,Civil War,Marvel Comics storyline,Civil War,serie a fumetti Marvel Comics
http://www.wikidata.org/entity/Q19561014,Tentacles At My Throat,comic book by Zerocalcare,Un polpo alla gola,fumetto di Zerocalcare
http://www.wikidata.org/entity/Q3811555,Justice Leagues,DC Comics storyline,Justice Leagues,saga a fumetti DC Comics
http://www.wikidata.org/entity/Q73121,Dessert,Japanese manga magazine,Dessert (rivista),rivista giapponese di manga shōjo e josei
http://www.wikidata.org/entity/Q11251935,Ultraman,Japanese manga (Ultra Series) and Anime series,Ultraman,serie di manga
http://www.wikidata.org/entity/Q3977966,Superman and the Legion of Super-Heroes,2007 comic book DC Comics story arc,Superman e la Legione dei Super-Eroi,arco narrativo dei fumetti DC Comics del 2007
http://www.wikidata.org/entity/Q72533,Garfield,comic strip created by Jim Davis,Garfield,personaggio immaginario ideato da Jim Davis
http://www.wikidata.org/entity/Q109379729,Lola Vendetta. Más vale Lola que mal acompañada,comic book by Raquel Riba Rossy,Lola Vendetta. Más vale Lola que mal acompañada,fumetto di Raquel Riba Rossy
http://www.wikidata.org/entity/Q166199,The Crab with the Golden Claws,ninth volume of The Adventures of Tintin,Il granchio d'oro,Albo della serie a fumetti Le avventure di Tintin
http://www.wikidata.org/entity/Q6991147,Nemesis the Warlock,comic strip published in 2000 AD,Nemesis the Warlock,fumetto britannico
http://www.wikidata.org/entity/Q11191159,Be Blues! - Ao ni Nare,Japanese manga series,Be blues! – Ao ni nare,serie di manga
http://www.wikidata.org/entity/Q5614057,Guardian Devil,arc narrative published by Marvel Comics,Daredevil: Diavolo Custode,Ciclo di fumetti pubblicato dalla Marvel Comics
http://www.wikidata.org/entity/Q22257169,Adventures of Sanmao,Chinese manhua series,San Mao,fumetto cinese
http://www.wikidata.org/entity/Q4929086,Blue Ear,superhero,Blue Ear,fumetto della Marvel Comics
http://www.wikidata.org/entity/Q429433,Doonesbury,comic strip by Garry Trudeau,Doonesbury,striscia a fumetti
http://www.wikidata.org/entity/Q2631406,Andy Capp,British comic strip,Andy Capp,striscia a fumetti britannica del 1957
http://www.wikidata.org/entity/Q11270636,Sore wa Enokida!,Japanese manga series,Sore wa Enokida!,serie di manga
http://www.wikidata.org/entity/Q11303609,God Sider,Japanese manga series,God Sider,serie di manga
http://www.wikidata.org/entity/Q3275464,Monthly GFantasy,Japanese manga magazine,Monthly GFantasy,rivista giapponese di manga
http://www.wikidata.org/entity/Q1315973,The Katzenjammer Kids,1897-2006 American comic strip,Bibì e Bibò,striscia a fumetti
http://www.wikidata.org/entity/Q10866617,"Three Leaves, Three Colors",Japanese manga series,Sansha sanyō,manga yonkoma scritto e disegnato da Cherry Arai
http://www.wikidata.org/entity/Q11279366,Miritari!,Japanese manga series,Miritari!,serie di manga
http://www.wikidata.org/entity/Q2085010,Pinky,comic strip,Pinky,serie di fumetti creata da Massimo Mattioli
http://www.wikidata.org/entity/Q767218,Spider-Man: One More Day,2007 four-part Spider-Man comic book crossover storyline,Soltanto un altro giorno,saga a fumetti
http://www.wikidata.org/entity/Q16570698,The Armadillo Prophecy,graphic novel written by Zerocalcare,La profezia dell'armadillo,fumetto di Zerocalcare
http://www.wikidata.org/entity/Q16934352,The Harlem Hellfighters,graphic novel,Gli Harlem Hellfighters,romanzo grafico
http://www.wikidata.org/entity/Q684109,Martin Mystère,Italian comic book series,Martin Mystère,serie a fumetti
http://www.wikidata.org/entity/Q1773074,Maximum Carnage,comic book crossover,Maximum Carnage,Saga a fumetti dell'uomo ragno
http://www.wikidata.org/entity/Q11266796,Kono Oto Tomare! Sounds of Life,Japanese manga series,Kono oto tomare!,manga scritto e disegnato da Amyū
http://www.wikidata.org/entity/Q92564,The Eternaut,1957–1959 Argentine comic strip,L'Eternauta,fumetto argentino
http://www.wikidata.org/entity/Q648304,Tintin in the Land of the Soviets,First story of The Adventures of Tintin,Tintin nel paese dei Soviet,Prima storia della serie a fumetti Le avventure di Tintin
http://www.wikidata.org/entity/Q3874174,Necrosha,2009–10 Marvel comic book crossover storyline,Necrosha,Arco narrativo della Marvel Comics
http://www.wikidata.org/entity/Q744933,X-Men: Messiah Complex,fictional crossover in Marvel Comics,Messiah Complex,arco narrativo dei fumetti Marvel Comics
http://www.wikidata.org/entity/Q95161,The Fountain,2005 graphic novel,The Fountain - L'albero della vita,fumetto
http://www.wikidata.org/entity/Q2907885,Scorchy Smith,US comic strip,Scorchy Smith,Serie di fumetti
http://www.wikidata.org/entity/Q11280514,Feather of Yamato,cartoon,Feather of Yamato,serie di manga
http://www.wikidata.org/entity/Q48803490,S.,graphic novel by Gipi,S.,romanzo grafico di Gipi
http://www.wikidata.org/entity/Q1129715,Dick Tracy,American comic strip starting 1931,Dick Tracy,fumetto di Chester Gould
http://www.wikidata.org/entity/Q3794207,Day of Judgment,DC Comics storyline,Il giorno del giudizio,miniserie a fumetti
http://www.wikidata.org/entity/Q92182,Cowboys & Aliens,2006 graphic novel by Fred Van Lente and Andrew Foley,Cowboys & Aliens,graphic novel
http://www.wikidata.org/entity/Q11268930,Shinano River,manga series,Il fiume Shinano,serie di manga
http://www.wikidata.org/entity/Q7115636,Peanuts,comic strip by Charles M. Schulz,Peanuts,striscia a fumetti creata da Charles M. Schulz
http://www.wikidata.org/entity/Q114907363,Yurikon,Japanese manga series,Yurikon,manga giapponese
http://www.wikidata.org/entity/Q141638,Barney Google and Snuffy Smith,American comic strip starting 1919,Barney Google and Snuffy Smith,serie a fumetti a strisce americana
http://www.wikidata.org/entity/Q11197458,Eater,Japanese manga series by Usune Masatoshi,Eater,serie di manga
http://www.wikidata.org/entity/Q4356546,Peach Fuzz,original English-language manga series,Peach Fuzz,manga
http://www.wikidata.org/entity/Q11263477,Omukae desu,manga series,Omukae desu,serie di manga
http://www.wikidata.org/entity/Q24871099,Chronos Ruler,Chinese manhua,Jikan no shihaisha,manga scritto e disegnato da Pon Jea
http://www.wikidata.org/entity/Q11282190,Ice Forest,manga series,Ice Forest,manga
http://www.wikidata.org/entity/Q108339209,Sandcastle,2010 comic by Pierre Oscar Levy and Frederik Peeters,Castello di sabbia,romanzo grafico di Pierre Oscar Lévy e  Frederik Peeters
http://www.wikidata.org/entity/Q1115055,Strange Tales,Marvel Comics anthology series,Strange Tales,serie antologica della Marvel Comics
http://www.wikidata.org/entity/Q61000823,Angola Janga: uma história de Palmares,"graphic novel by Marcelo D'Salete, centered about the history of Quilombo dos Palmares",Angola Janga: uma história de Palmares,"graphic novel di Marcelo D'Salete, incentrato sulle vicende storiche del Quilombo dos Palmares"
